  I     	  II     	  AO     	  AO'		
 -2.14   	-114.44   	 80.61   	 -66.12		
 -5.80   	-125.12   	 80.35   	 -66.12		
 -6.41   	-131.53   	 80.08   	 -66.12		
 -1.22   	-128.78   	 79.82   	 -61.04		
  6.41   	-119.63   	 79.57   	 -66.12		
 10.68   	-112.61   	 79.31   	 -66.12		
  7.63   	-113.83   	 79.04   	 -61.04		
 -2.14   	-122.99   	 78.80   	 -61.04		
-10.38   	-133.06   	 78.56   	 -61.04		
-10.38   	-135.19   	 78.31   	 -55.95		
 -1.83   	-129.09   	 78.09   	 -61.04		
  8.85   	-121.15   	 77.84   	 -55.95		
 13.12   	-117.80   	 77.62   	 -55.95		
  9.16   	-119.93   	 77.40   	 -50.86		
  1.22   	-123.60   	 77.19   	 -50.86		
 -4.88   	-123.90   	 76.99   	 -50.86		
 -6.10   	-120.54   	 76.79   	 -50.86		
 -2.75   	-115.05   	 76.58   	 -45.78		
  3.05   	-110.17   	 76.40   	 -45.78		
  9.77   	-106.51   	 76.22   	 -40.69		
 15.56   	-103.76   	 76.05   	 -45.78		
 17.09   	-102.23   	 75.87   	 -50.86		
 12.21   	-103.45   	 75.67   	 -45.78		
  2.14   	-107.42   	 75.48   	 -50.86		
 -6.41   	-112.30   	 75.28   	 -55.95		
 -7.32   	-115.36   	 75.06   	 -55.95		
  0.00   	-114.44   	 74.83   	 -55.95		
 10.38   	-111.08   	 74.61   	 -61.04		
 16.48   	-107.42   	 74.36   	 -55.95		
 14.95   	-105.29   	 74.14   	 -55.95		
  8.54   	-103.76   	 73.92   	 -50.86		
  4.58   	-100.40   	 73.71   	 -45.78		
  6.71   	-93.08   	 73.53   	 -45.78		
 13.73   	-85.14   	 73.35   	 -35.61		
 19.84   	-81.79   	 73.20   	 -35.61		
 20.14   	-85.75   	 73.06   	 -25.43		
 13.43   	-94.91   	 72.96   	 -25.43		
  3.36   	-103.76   	 72.86   	 -25.43		
 -3.97   	-106.20   	 72.76   	 -15.26		
 -4.88   	-101.01   	 72.70   	 -20.35		
 -1.22   	-92.77   	 72.61   	 -20.35		
  3.36   	-86.36   	 72.53   	 -20.35		
  7.02   	-83.62   	 72.45   	 -25.43		
  8.85   	-84.23   	 72.35   	 -25.43		
  8.85   	-86.67   	 72.25   	 -30.52		
  8.54   	-89.72   	 72.13   	 -35.61		
  6.71   	-93.69   	 71.98   	 -40.69		
  2.44   	-99.49   	 71.82   	 -40.69		
 -3.66   	-105.59   	 71.66   	 -45.78		
 -9.46   	-108.34   	 71.47   	 -45.78		
-10.99   	-106.51   	 71.29   	 -45.78		
 -7.32   	-100.71   	 71.11   	 -50.86		
  0.00   	-94.91   	 70.91   	 -45.78		
  7.32   	-92.77   	 70.72   	 -45.78		
 12.82   	-95.52   	 70.54   	 -45.78		
 14.95   	-98.57   	 70.36   	 -40.69		
 14.65   	-97.05   	 70.19   	 -40.69		
 12.51   	-91.55   	 70.03   	 -40.69		
  8.54   	-85.75   	 69.87   	 -35.61		
  4.27   	-83.92   	 69.73   	 -40.69		
  3.05   	-85.14   	 69.56   	 -35.61		
  7.02   	-84.84   	 69.42   	 -35.61		
 14.34   	-79.65   	 69.28   	 -40.69		
 20.45   	-71.72   	 69.11   	 -35.61		
 20.45   	-66.53   	 68.97   	 -40.69		
 13.73   	-67.44   	 68.81   	 -40.69		
  4.88   	-72.63   	 68.65   	 -40.69		
 -1.22   	-76.60   	 68.48   	 -45.78		
 -1.53   	-76.29   	 68.30   	 -45.78		
  2.44   	-72.02   	 68.12   	 -50.86		
  8.24   	-65.61   	 67.91   	 -45.78		
 14.34   	-56.76   	 67.73   	 -45.78		
 19.84   	-45.47   	 67.55   	 -45.78		
 24.72   	-32.35   	 67.36   	 -45.78		
 28.38   	-19.23   	 67.18   	 -40.69		
 28.99   	 -9.16   	 67.02   	 -35.61		
 28.08   	 -3.36   	 66.88   	 -35.61		
 29.30   	  0.61   	 66.73   	 -30.52		
 35.10   	  4.27   	 66.61   	 -25.43		
 43.95   	  5.49   	 66.51   	 -25.43		
 51.57   	  0.31   	 66.41   	 -25.43		
 51.88   	-14.04   	 66.31   	 -20.35		
 43.64   	-36.93   	 66.23   	 -20.35		
 33.87   	-61.34   	 66.14   	 -20.35		
 29.30   	-79.65   	 66.06   	 -20.35		
 32.04   	-89.11   	 65.98   	 -25.43		
 37.23   	-90.33   	 65.88   	 -25.43		
 39.98   	-86.06   	 65.78   	 -25.43		
 37.54   	-80.87   	 65.68   	 -25.43		
 32.65   	-78.74   	 65.57   	 -30.52		
 30.21   	-79.35   	 65.45   	 -35.61		
 31.13   	-82.09   	 65.31   	 -30.52		
 32.96   	-85.14   	 65.19   	 -35.61		
 32.04   	-86.67   	 65.05   	 -35.61		
 27.16   	-84.23   	 64.90   	 -35.61		
 18.62   	-79.96   	 64.76   	 -30.52		
  9.16   	-76.29   	 64.64   	 -35.61		
  0.61   	-77.21   	 64.50   	 -35.61		
 -4.88   	-84.23   	 64.35   	 -30.52		
 -7.93   	-95.52   	 64.23   	 -30.52		
 -7.32   	-106.81   	 64.11   	 -30.52		
 -3.97   	-113.53   	 63.99   	 -30.52		
  2.44   	-113.53   	 63.87   	 -25.43		
 10.99   	-107.42   	 63.76   	 -25.43		
 19.23   	-98.27   	 63.66   	 -20.35		
 23.50   	-90.03   	 63.58   	 -25.43		
 21.06   	-85.45   	 63.48   	 -20.35		
 13.43   	-85.75   	 63.40   	 -20.35		
  4.27   	-90.64   	 63.32   	 -20.35		
 -3.05   	-97.35   	 63.23   	 -20.35		
 -8.24   	-102.84   	 63.15   	 -20.35		
-12.21   	-105.90   	 63.07   	 -20.35		
-15.26   	-106.51   	 62.99   	 -25.43		
-15.26   	-105.90   	 62.89   	 -20.35		
-10.38   	-107.73   	 62.81   	 -25.43		
 -2.75   	-116.88   	 62.71   	 -25.43		
  5.80   	-132.45   	 62.60   	 -25.43		
 13.43   	-144.35   	 62.50   	 -25.43		
 19.23   	-134.58   	 62.40   	 -20.35		
 25.02   	-77.51   	 62.32   	 -25.43		
 36.93   	 51.57   	 62.22   	 -20.35		
 62.26   	268.55   	 62.14   	 -20.35		
108.03   	578.31   	 62.05   	 -20.35		
176.70   	968.93   	 61.97   	 -20.35		
258.79   	1405.94   	 61.89   	 -20.35		
338.13   	1824.65   	 61.81   	 -45.78		
428.47   	2212.83(R)	 61.63   	 -30.52		
423.89   	2016.60   	 61.51   	 -25.43		
385.44   	1562.81   	 61.40   	 -30.52		
319.21   	969.85   	 61.28   	 -35.61		
237.73   	407.71   	 61.14   	 -30.52		
158.08   	 14.04   	 61.02   	 -35.61		
 96.13   	-170.59   	 60.87   	 -30.52		
 57.68   	-200.81   	 60.75   	 -35.61		
 38.76   	-169.07   	 60.61   	 -30.52		
 29.30   	-144.96   	 60.49   	 -35.61		
 20.75   	-146.48   	 60.35   	 -25.43		
 10.68   	-154.11   	 60.24   	 -25.43		
  0.00   	-147.09   	 60.14   	 -25.43		
 -9.16   	-125.12   	 60.04   	 -20.35		
-15.56   	-101.32   	 59.96   	 -10.17		
-19.84   	-88.81   	 59.92   	   0.00		
-23.50   	-89.72   	 59.92   	  10.17		
-28.08   	-99.49   	 59.96   	  25.43		
-33.87   	-109.25   	 60.06   	  45.78		
-38.45   	-112.92   	 60.24   	  76.30		
-40.28   	-108.64   	 60.55   	 111.90		
-39.37   	-100.10   	 61.00   	 147.51		
-38.15   	-92.16   	 61.59   	 188.20		
-39.67   	-87.59   	 62.34   	 233.98		
-43.33   	-86.98   	 63.28   	 279.75		
-46.08   	-87.59   	 64.39   	 325.53		
-45.17   	-86.36   	 65.70   	 366.22		
-39.67   	-81.48   	 67.16   	 401.83		
-32.35   	-73.55   	 68.77   	 427.26		
-25.63   	-64.39   	 70.48   	 447.61		
-21.97   	-55.24   	 72.27   	 457.78		
-21.67   	-47.30   	 74.10   	 462.87		
-23.50   	-41.20   	 75.95   	 452.69		
-26.25   	-36.62   	 77.76   	 442.52		
-27.47   	-32.96   	 79.53   	 417.09		
-26.86   	-28.69   	 81.20   	 391.66		
-26.86   	-23.50   	 82.77   	 356.05		
-28.08   	-16.78   	 84.19   	 330.62		
-30.82   	 -9.46   	 85.51   	 310.27		
-32.96   	 -2.44   	 86.75   	 289.93		
-31.13   	  3.97   	 87.91   	 295.01		
-24.41   	 10.68   	 89.09   	 305.19		
-15.87   	 19.23   	 90.32   	 325.53		
-11.60   	 29.30   	 91.62   	 350.97		
-14.04   	 39.98   	 93.02   	 386.57		
-20.45   	 49.44   	 94.57   	 412.00		
-25.02   	 57.68   	 96.22   	 432.35		
-23.19   	 66.83   	 97.94   	 452.69		
-16.48   	 77.82   	 99.76   	 457.78		
-11.90   	 89.72   	101.59   	 462.87		
-14.04   	101.01   	103.44   	 457.78		
-20.75   	110.78   	105.27   	 447.61		
-24.41   	122.38   	107.06   	 437.43		
-18.92   	139.77   	108.81   	 422.18		
 -5.19   	163.57   	110.50   	 401.83		
  7.63   	188.90   	112.11   	 386.57		
 11.90   	210.27   	113.65   	 361.14		
  5.80   	225.52   	115.10   	 340.79		
 -4.27   	238.34   	116.46   	 315.36		
 -9.46   	254.52   	117.72   	 295.01		
 -6.41   	277.10   	118.90   	 274.67		
  1.22   	303.04   	120.00   	 249.24		
  7.32   	325.93   	121.00   	 228.89		
  6.71   	342.10   	121.91   	 198.37		
  0.92   	351.87   	122.71   	 178.03		
 -5.80   	358.89   	123.42   	 142.42		
 -7.93   	365.91   	123.99   	 116.99		
 -3.97   	372.92   	124.46   	  81.38		
  4.58   	378.11   	124.78   	  55.95		
 11.90   	378.42   	125.00   	  25.43		
 13.43   	372.31   	125.11(S)	  -5.09		
  7.93   	361.94   	125.09   	 -30.52		
  0.31   	350.34   	124.96   	 -55.95		
 -2.75   	340.27   	124.74   	 -81.38		
  0.00   	331.42   	124.41   	-111.90		
  5.49   	320.43   	123.97   	-147.51		
  8.24   	304.26   	123.38   	-172.94		
  6.10   	282.29   	122.69   	-213.63		
  0.31   	255.43   	121.83   	-239.06		
 -4.27   	226.44   	120.87   	-269.58		
 -4.27   	198.67   	119.80   	-284.84		
  0.31   	172.42   	118.66   	-289.93		
  6.10   	147.40   	117.50   	-284.84		
  9.77   	122.07   	116.36   	-274.67		
  9.46   	 95.21   	115.26   	-254.32		
  4.58   	 66.53   	114.24   	-233.98		
 -2.14   	 39.06   	113.31   	-213.63		
 -6.41   	 15.87   	112.45   	-188.20		
 -7.02   	 -2.14   	111.70   	-167.85		
 -5.49   	-18.01   	111.03   	-147.51		
 -3.97   	-34.79   	110.44   	-142.42		
 -4.58   	-53.10   	109.87   	-127.16		
 -7.32   	-71.72   	109.36   	-122.07		
-10.68   	-88.20   	108.87   	-111.90		
-14.34   	-100.71   	108.42   	-106.82		
-18.62   	-110.47   	108.00   	-101.73		
-23.50   	-118.41   	107.59   	 -91.56		
-26.55   	-125.43   	107.22   	 -91.56		
-25.63   	-130.31   	106.86   	 -86.47		
-19.84   	-132.45   	106.51   	 -81.38		
-11.29   	-131.53   	106.18   	 -76.30		
 -4.58   	-129.09   	105.88   	 -81.38		
 -2.44   	-126.65   	105.55   	 -76.30		
 -3.97   	-125.73   	105.25   	 -81.38		
 -6.41   	-126.95   	104.92   	 -81.38		
 -8.54   	-129.70   	104.60   	 -81.38		
-10.68   	-131.84   	104.27   	 -76.30		
-13.43   	-132.75   	103.97   	 -76.30		
-15.87   	-131.84   	103.66   	 -76.30		
-16.17   	-129.39   	103.36   	 -71.21		
-13.73   	-127.56   	103.07   	 -71.21		
-10.68   	-127.56   	102.79   	 -76.30		
-10.07   	-128.17   	102.48   	 -71.21		
-12.51   	-127.87   	102.20   	 -76.30		
-15.56   	-125.12   	101.89   	 -86.47		
-18.31   	-120.24   	101.55   	 -91.56		
-20.45   	-114.75   	101.18   	-101.73		
-22.89   	-110.78   	100.77   	-101.73		
-24.41   	-108.64   	100.37   	-116.99		
-21.67   	-107.12   	 99.90   	-111.90		
-14.34   	-105.29   	 99.45   	-122.07		
 -5.19   	-103.15   	 98.96   	-116.99		
  0.61   	-102.54   	 98.49   	-111.90		
 -0.31   	-103.76   	 98.05   	-111.90		
 -4.88   	-105.29   	 97.60   	-106.82		
 -8.24   	-105.90   	 97.17   	-106.82		
 -7.93   	-104.37   	 96.74   	 -96.64		
 -4.27   	-102.23   	 96.36   	 -91.56		
 -1.22   	-101.32   	 95.99   	 -96.64		
 -3.05   	-102.54   	 95.60   	 -86.47		
-10.38   	-105.90   	 95.26   	 -86.47		
-18.62   	-108.95   	 94.91   	 -86.47		
-21.97   	-110.78   	 94.57   	 -81.38		
-16.78   	-112.00   	 94.24   	 -81.38		
 -5.49   	-113.83   	 93.92   	 -76.30		
  4.88   	-116.58   	 93.61   	 -71.21		
  7.02   	-120.54   	 93.33   	 -71.21		
  0.00   	-123.60   	 93.04   	 -66.12		
 -9.16   	-125.12   	 92.78   	 -71.21		
-13.12   	-125.73   	 92.49   	 -66.12		
-10.07   	-126.65   	 92.23   	 -71.21		
 -3.36   	-128.17   	 91.94   	 -71.21		
  1.22   	-129.70   	 91.66   	 -71.21		
  0.61   	-130.62   	 91.37   	 -76.30		
 -2.75   	-130.92   	 91.07   	 -81.38		
 -6.71   	-131.84   	 90.74   	 -76.30		
 -9.77   	-133.97   	 90.44   	 -81.38		
-11.90   	-137.63   	 90.11   	 -81.38		
-12.51   	-141.30   	 89.79   	 -81.38		
 -9.77   	-143.43   	 89.46   	 -81.38		
 -2.75   	-144.04   	 89.13   	 -81.38		
  5.80   	-144.04   	 88.81   	 -81.38		
 10.99   	-144.35   	 88.48   	 -81.38		
  8.24   	-145.26   	 88.16   	 -81.38		
 -0.61   	-146.18   	 87.83   	 -76.30		
 -9.77   	-147.09   	 87.53   	 -81.38		
-11.29   	-148.01   	 87.20   	 -76.30		
 -3.05   	-148.93   	 86.90   	 -76.30		
 10.38   	-149.84   	 86.59   	 -81.38		
 21.06   	-150.76   	 86.27   	 -71.21		
 22.28   	-151.37   	 85.98   	 -76.30		
 14.65   	-151.67   	 85.68   	 -76.30		
  4.58   	-151.98   	 85.37   	 -76.30		
 -0.92   	-152.89   	 85.07   	 -71.21		
 -0.31   	-154.42   	 84.78   	 -76.30		
  3.36   	-155.94   	 84.48   	 -71.21		
  5.49   	-157.17   	 84.19   	 -71.21		
  3.97   	-157.17   	 83.91   	 -66.12		
  0.31   	-155.94   	 83.64   	 -71.21		
 -1.53   	-154.42   	 83.36   	 -71.21		
  0.31   	-152.59   	 83.07   	 -66.12		
  4.27   	-151.06   	 82.81   	 -71.21		
  6.10   	-150.15   	 82.52   	 -71.21		
  4.88   	-149.54   	 82.24   	 -71.21		
  2.44   	-149.84   	 81.95   	 -66.12		
  1.83   	-150.76   	 81.69   	 -71.21		
  4.27   	-151.98   	 81.40   	 -71.21		
  6.71   	-152.59   	 81.12   	 -66.12		
  5.80   	-152.89   	 80.85   	 -66.12		
  1.83   	-152.28   	 80.59   	 -61.04		
 -0.92   	-151.37   	 80.35   	 -61.04		
  0.31   	-149.84   	 80.10   	 -55.95		
  3.36   	-148.01   	 79.88   	 -61.04		
  3.05   	-146.48   	 79.63   	 -50.86		
 -3.05   	-145.57   	 79.43   	 -55.95		
 -9.77   	-145.87   	 79.21   	 -50.86		
-10.68   	-146.48   	 79.00   	 -50.86		
 -3.05   	-146.79   	 78.80   	 -50.86		
  7.32   	-147.09   	 78.60   	 -50.86		
 10.99   	-147.09   	 78.39   	 -45.78		
  2.75   	-147.09   	 78.21   	 -45.78		
-11.90   	-147.09   	 78.03   	 -45.78		
-21.06   	-146.18   	 77.84   	 -40.69		
-15.87   	-144.04   	 77.68   	 -45.78		
  2.44   	-141.30   	 77.50   	 -40.69		
 22.58   	-138.55   	 77.33   	 -35.61		
 32.35   	-136.72   	 77.19   	 -40.69		
 28.38   	-136.11   	 77.03   	 -40.69		
 16.48   	-136.72   	 76.87   	 -35.61		
  6.10   	-137.94   	 76.72   	 -40.69		
  1.83   	-138.55   	 76.56   	 -35.61		
  3.05   	-138.55   	 76.42   	 -35.61		
  5.49   	-138.24   	 76.28   	 -40.69		
  7.02   	-137.02   	 76.11   	 -40.69		
  7.63   	-135.80   	 75.95   	 -35.61		
  8.24   	-134.58   	 75.81   	 -40.69		
  8.85   	-133.67   	 75.65   	 -40.69		
  7.32   	-133.67   	 75.48   	 -40.69		
  3.05   	-133.97   	 75.32   	 -45.78		
 -2.44   	-133.67   	 75.14   	 -40.69		
 -5.80   	-132.45   	 74.97   	 -40.69		
 -3.97   	-129.70   	 74.81   	 -45.78		
  1.53   	-126.95   	 74.63   	 -40.69		
  6.71   	-125.12   	 74.47   	 -45.78		
  7.93   	-124.82   	 74.28   	 -45.78		
  4.88   	-125.43   	 74.10   	 -40.69		
  1.83   	-126.34   	 73.94   	 -45.78		
  3.05   	-126.65   	 73.75   	 -40.69		
  8.54   	-126.34   	 73.59   	 -40.69		
 12.82   	-126.04   	 73.43   	 -40.69		
 10.38   	-125.73   	 73.27   	 -40.69		
  1.53   	-125.12   	 73.10   	 -40.69		
 -7.32   	-124.21   	 72.94   	 -40.69		
 -8.24   	-122.38   	 72.78   	 -35.61		
  1.53   	-120.85   	 72.63   	 -35.61		
 16.78   	-119.02   	 72.49   	 -35.61		
 27.77   	-117.80   	 72.35   	 -35.61		
 26.55   	-116.88   	 72.21   	 -35.61		
 14.34   	-116.58   	 72.06   	 -30.52		
  0.00   	-117.19   	 71.94   	 -35.61		
 -7.02   	-118.10   	 71.80   	 -30.52		
 -3.36   	-119.02   	 71.68   	 -35.61		
  6.10   	-119.63   	 71.54   	 -35.61		
 12.21   	-119.32   	 71.39   	 -30.52		
 11.29   	-118.10   	 71.27   	 -35.61		
  6.71   	-115.05   	 71.13   	 -35.61		
  6.41   	-110.17   	 70.99   	 -30.52		
 12.82   	-104.06   	 70.86   	 -35.61		
 20.75   	-98.57   	 70.72   	 -35.61		
 21.06   	-95.83   	 70.58   	 -35.61		
 10.38   	-96.13   	 70.44   	 -30.52		
 -1.83   	-96.13   	 70.32   	 -35.61		
 -3.36   	-91.55   	 70.17   	 -35.61		
 10.99   	-80.26   	 70.03   	 -35.61		
 33.57   	-64.70   	 69.89   	 -35.61		
 50.66   	-49.13   	 69.75   	 -30.52		
 53.10   	-38.15   	 69.62   	 -35.61		
 44.56   	-31.74   	 69.48   	 -30.52		
 34.18   	-29.30   	 69.36   	 -35.61		
 28.08   	-29.60   	 69.22   	 -30.52		
 26.86   	-31.43   	 69.09   	 -30.52		
 28.99   	-35.10   	 68.97   	 -30.52		
 34.48   	-39.06   	 68.85   	 -30.52		
 44.86   	-43.95   	 68.73   	 -30.52		
 57.68   	-52.19   	 68.61   	 -25.43		
 67.14   	-66.22   	 68.50   	 -30.52		
 68.05   	-84.23   	 68.38   	 -25.43		
 60.73   	-101.32   	 68.28   	 -30.52		
 49.44   	-111.69   	 68.16   	 -30.52		
 40.59   	-112.30   	 68.04   	 -25.43		
 38.45   	-105.90   	 67.93   	 -30.52		
 40.89   	-97.66   	 67.81   	 -30.52		
 44.86   	-91.86   	 67.69   	 -25.43		
 47.00   	-89.42   	 67.59   	 -30.52		
 46.39   	-88.81   	 67.47   	 -30.52		
 44.86   	-87.59   	 67.34   	 -30.52		
 43.95   	-83.92   	 67.22   	 -30.52		
 42.72   	-78.74   	 67.10   	 -30.52		
 39.06   	-74.77   	 66.98   	 -30.52		
 32.35   	-76.90   	 66.86   	 -30.52		
 24.41   	-87.59   	 66.73   	 -30.52		
 17.40   	-105.29   	 66.61   	 -30.52		
 12.21   	-123.60   	 66.49   	 -30.52		
  8.54   	-135.50   	 66.37   	 -30.52		
  3.66   	-137.33   	 66.25   	 -30.52		
 -1.83   	-132.14   	 66.12   	 -30.52		
 -5.80   	-125.73   	 66.00   	 -25.43		
 -2.75   	-119.93   	 65.90   	 -30.52		
  9.77   	-114.14   	 65.78   	 -25.43		
 30.21   	-105.29   	 65.68   	 -20.35		
 48.22   	-95.83   	 65.59   	 -25.43		
 52.49   	-90.64   	 65.49   	 -20.35		
 38.76   	-93.69   	 65.41   	 -25.43		
 13.12   	-103.45   	 65.31   	 -20.35		
-10.07   	-113.22   	 65.23   	 -25.43		
-17.70   	-117.19   	 65.13   	 -20.35		
 -9.16   	-117.80   	 65.05   	 -30.52		
  7.63   	-123.60   	 64.92   	 -25.43		
 21.06   	-137.02   	 64.82   	 -25.43		
 26.55   	-147.40   	 64.72   	 -30.52		
 27.47   	-130.00   	 64.60   	 -30.52		
 32.96   	-55.24   	 64.48   	 -30.52		
 50.96   	 97.96   	 64.35   	 -35.61		
 86.67   	335.08   	 64.21   	 -30.52		
141.91   	648.80   	 64.09   	 -30.52		
213.32   	1021.73   	 63.97   	 -30.52		
294.49   	1420.90   	 63.85   	 -35.61		
372.92   	1786.50   	 63.70   	 -66.12		
461.73   	2027.89(R)	 63.44   	 -30.52		
446.47   	1752.93   	 63.32   	 -35.61		
388.18   	1244.20   	 63.17   	 -30.52		
300.29   	646.67   	 63.05   	 -35.61		
205.38   	138.85   	 62.91   	 -35.61		
127.87   	-164.18   	 62.77   	 -35.61		
 81.48   	-261.23   	 62.62   	 -30.52		
 62.56   	-236.21   	 62.50   	 -35.61		
 55.54   	-187.07   	 62.36   	 -35.61		
 46.69   	-164.18   	 62.22   	 -30.52		
 31.43   	-164.49   	 62.10   	 -35.61		
 15.56   	-161.74   	 61.95   	 -30.52		
  4.58   	-143.13   	 61.83   	 -25.43		
  0.61   	-117.19   	 61.73   	 -20.35		
  0.00   	-99.18   	 61.65   	 -10.17		
 -1.22   	-95.83   	 61.61   	  -5.09		
 -3.05   	-100.71   	 61.59(D)	  15.26		
 -4.58   	-105.59   	 61.65   	  35.61		
 -5.80   	-105.29   	 61.79   	  55.95		
 -8.54   	-99.79   	 62.01   	  91.56		
-13.43   	-93.69   	 62.38   	 127.16		
-18.92   	-89.72   	 62.89   	 167.85		
-20.75   	-88.20   	 63.56   	 208.54		
-17.09   	-86.36   	 64.39   	 254.32		
-10.38   	-83.01   	 65.41   	 300.10		
 -4.58   	-77.51   	 66.61   	 350.97		
 -3.05   	-71.11   	 68.02   	 386.57		
 -6.10   	-65.92   	 69.56   	 417.09		
-10.99   	-61.95   	 71.23   	 452.69		
-15.26   	-57.98   	 73.04   	 462.87		
-18.01   	-53.10   	 74.89   	 478.13		
-18.62   	-46.69   	 76.81   	 467.95		
-15.87   	-39.37   	 78.68   	 462.87		
-10.07   	-32.35   	 80.53   	 442.52		
 -4.27   	-26.25   	 82.30   	 417.09		
 -2.14   	-21.36   	 83.97   	 381.48		
 -6.41   	-16.48   	 85.49   	 345.88		
-13.73   	-10.68   	 86.88   	 315.36		
-18.31   	 -3.66   	 88.14   	 284.84		
-16.48   	  4.27   	 89.28   	 279.75		
 -9.77   	 11.90   	 90.40   	 274.67		
 -3.36   	 19.23   	 91.50   	 295.01		
 -0.92   	 25.63   	 92.68   	 320.45		
 -2.75   	 32.96   	 93.96   	 350.97		
 -5.80   	 41.81   	 95.36   	 386.57		
 -6.41   	 52.49   	 96.91   	 412.00		
 -3.97   	 65.00   	 98.56   	 432.35		
  0.92   	 79.04   	100.28   	 452.69		
  5.80   	 93.08   	102.10   	 452.69		
  8.85   	106.20   	103.91   	 457.78		
  8.85   	118.10   	105.74   	 452.69		
  6.10   	129.70   	107.55   	 447.61		
  3.66   	143.13   	109.34   	 427.26		
  3.97   	159.91   	111.05   	 412.00		
  7.32   	178.83   	112.70   	 401.83		
 12.21   	198.06   	114.30   	 376.40		
 15.26   	217.29   	115.81   	 361.14		
 15.26   	236.51   	117.25   	 335.71		
 12.51   	257.87   	118.60   	 315.36		
  8.85   	280.46   	119.86   	 295.01		
  6.41   	303.04   	121.04   	 269.58		
  7.02   	323.49   	122.12   	 244.15		
 11.60   	341.19   	123.09   	 223.80		
 19.84   	355.83   	123.99   	 188.20		
 28.08   	368.04   	124.74   	 162.77		
 31.74   	376.89   	125.39   	 132.25		
 28.38   	381.77   	125.92   	 101.73		
 20.75   	383.30   	126.33   	  71.21		
 15.26   	383.30   	126.61   	  30.52		
 14.65   	382.39   	126.73(S)	  -5.09		
 18.01   	380.25   	126.71   	 -40.69		
 21.06   	375.67   	126.55   	 -76.30		
 21.06   	367.13   	126.25   	-111.90		
 19.23   	354.61   	125.80   	-147.51		
 18.31   	339.05   	125.21   	-172.94		
 18.92   	321.35   	124.52   	-203.46		
 19.84   	301.21   	123.70   	-223.80		
 19.84   	279.24   	122.81   	-244.15		
 18.62   	255.13   	121.83   	-249.24		
 15.87   	229.19   	120.83   	-259.41		
 10.38   	202.94   	119.80   	-254.32		
  3.05   	176.70   	118.78   	-254.32		
 -3.05   	151.98   	117.76   	-239.06		
 -3.97   	128.17   	116.81   	-228.89		
  1.53   	104.98   	115.89   	-213.63		
  9.16   	 80.87   	115.04   	-198.37		
 12.51   	 55.54   	114.24   	-178.03		
  9.46   	 29.30   	113.53   	-157.68		
  2.14   	  3.36   	112.90   	-147.51		
 -4.27   	-19.84   	112.31   	-132.25		
 -7.93   	-39.67   	111.78   	-122.07		
