  I     	  II     	  AO     	  AO'		
-36.93   	-46.69   	 73.94   	 401.83		
-36.01   	-45.17   	 75.54   	 422.18		
-39.06   	-46.69   	 77.23   	 442.52		
-42.11   	-50.05   	 79.00   	 457.78		
-41.81   	-53.41   	 80.83   	 457.78		
-39.06   	-55.54   	 82.66   	 462.87		
-36.93   	-56.15   	 84.52   	 462.87		
-37.84   	-55.54   	 86.37   	 452.69		
-40.59   	-53.71   	 88.18   	 447.61		
-42.72   	-50.05   	 89.97   	 442.52		
-41.81   	-46.39   	 91.74   	 437.43		
-38.45   	-43.95   	 93.49   	 427.26		
-35.40   	-44.56   	 95.20   	 422.18		
-34.18   	-48.52   	 96.89   	 417.09		
-33.87   	-53.10   	 98.56   	 401.83		
-33.26   	-55.85   	100.16   	 396.74		
-32.65   	-55.24   	101.75   	 381.48		
-32.04   	-53.41   	103.28   	 376.40		
-32.04   	-51.88   	104.78   	 361.14		
-31.43   	-51.57   	106.23   	 356.05		
-29.91   	-50.96   	107.65   	 345.88		
-27.16   	-49.44   	109.03   	 340.79		
-23.50   	-47.61   	110.40   	 330.62		
-20.45   	-47.00   	111.72   	 315.36		
-18.62   	-48.22   	112.98   	 315.36		
-16.48   	-50.35   	114.24   	 300.10		
-14.34   	-51.27   	115.44   	 289.93		
-13.43   	-49.44   	116.60   	 284.84		
-13.73   	-46.39   	117.74   	 269.58		
-15.87   	-43.64   	118.82   	 264.50		
-19.53   	-42.42   	119.88   	 254.32		
-23.50   	-43.33   	120.89   	 244.15		
-26.86   	-44.25   	121.87   	 233.98		
-28.69   	-43.95   	122.81   	 228.89		
-27.77   	-41.50   	123.72   	 213.63		
-25.02   	-37.84   	124.58   	 203.46		
-20.45   	-32.65   	125.39   	 198.37		
-15.87   	-26.55   	126.18   	 183.11		
-11.60   	-19.53   	126.92   	 167.85		
 -7.63   	-12.51   	127.59   	 162.77		
 -4.88   	 -7.63   	128.24   	 152.59		
 -6.41   	 -6.71   	128.85   	 137.33		
-13.43   	 -9.77   	129.40   	 127.16		
-24.41   	-13.12   	129.91   	 116.99		
-33.57   	-13.12   	130.38   	 101.73		
-35.71   	 -8.24   	130.78   	  91.56		
-30.21   	 -0.61   	131.15   	  71.21		
-23.19   	  7.02   	131.43   	  66.12		
-20.75   	 12.21   	131.70   	  45.78		
-24.41   	 15.26   	131.88   	  30.52		
-28.99   	 18.01   	132.00   	  15.26		
-28.99   	 21.36   	132.06(S)	   0.00		
-22.28   	 25.63   	132.06   	 -20.35		
-13.12   	 30.21   	131.98   	 -30.52		
 -7.63   	 35.10   	131.86   	 -50.86		
 -7.32   	 39.06   	131.66   	 -71.21		
-10.07   	 40.59   	131.37   	 -81.38		
-12.82   	 38.76   	131.05   	-106.82		
-14.04   	 33.87   	130.62   	-116.99		
-14.95   	 28.08   	130.15   	-137.33		
-17.40   	 23.80   	129.60   	-162.77		
-20.75   	 22.28   	128.95   	-178.03		
-23.50   	 21.97   	128.24   	-203.46		
-24.41   	 20.75   	127.43   	-233.98		
-24.11   	 18.31   	126.49   	-254.32		
-23.50   	 15.26   	125.47   	-284.84		
-23.19   	 11.90   	124.33   	-310.27		
-22.58   	  7.93   	123.09   	-340.79		
-21.36   	  2.44   	121.73   	-350.97		
-19.84   	 -4.88   	120.33   	-371.31		
-19.53   	-10.99   	118.84   	-371.31		
-20.45   	-13.12   	117.35   	-366.22		
-21.36   	-10.99   	115.89   	-361.14		
-21.06   	 -5.80   	114.45   	-356.05		
-20.14   	 -1.83   	113.02   	-350.97		
-20.14   	 -1.83   	111.62   	-345.88		
-22.58   	 -5.80   	110.23   	-345.88		
-28.38   	-12.21   	108.85   	-340.79		
-33.57   	-17.09   	107.49   	-330.62		
-34.48   	-18.92   	106.16   	-320.45		
-30.52   	-17.09   	104.88   	-310.27		
-24.11   	-14.04   	103.64   	-289.93		
-18.62   	-12.21   	102.48   	-279.75		
-16.17   	-13.43   	101.36   	-264.50		
-16.78   	-17.70   	100.30   	-259.41		
-17.70   	-22.28   	 99.27   	-254.32		
-17.70   	-25.33   	 98.25   	-249.24		
-17.40   	-25.02   	 97.25   	-254.32		
-18.01   	-21.67   	 96.24   	-249.24		
-19.23   	-16.48   	 95.24   	-249.24		
-19.84   	-12.21   	 94.24   	-254.32		
-20.14   	-10.07   	 93.22   	-244.15		
-20.14   	-10.38   	 92.25   	-244.15		
-21.36   	-11.90   	 91.27   	-239.06		
-25.02   	-14.04   	 90.32   	-228.89		
-28.08   	-15.26   	 89.40   	-223.80		
-25.63   	-14.95   	 88.50   	-218.72		
-15.26   	-12.82   	 87.63   	-203.46		
 -1.53   	-10.38   	 86.82   	-198.37		
  7.63   	 -9.46   	 86.02   	-193.29		
  7.32   	-10.68   	 85.25   	-183.11		
 -0.92   	-12.82   	 84.52   	-172.94		
 -9.46   	-13.43   	 83.82   	-172.94		
-11.90   	-10.99   	 83.13   	-157.68		
 -8.54   	 -6.71   	 82.50   	-157.68		
 -4.58   	 -3.36   	 81.87   	-147.51		
 -3.97   	 -2.44   	 81.28   	-137.33		
 -7.02   	 -3.36   	 80.73   	-132.25		
-10.38   	 -4.27   	 80.20   	-127.16		
-12.51   	 -4.88   	 79.69   	-116.99		
-13.12   	 -3.97   	 79.23   	-111.90		
-12.51   	 -3.05   	 78.78   	-106.82		
-12.82   	 -1.83   	 78.35   	 -96.64		
-13.43   	 -0.61   	 77.97   	 -96.64		
-14.34   	  0.61   	 77.58   	 -96.64		
-15.87   	  1.53   	 77.19   	 -86.47		
-15.87   	  2.75   	 76.85   	 -86.47		
-14.34   	  3.36   	 76.50   	 -86.47		
-11.90   	  2.75   	 76.15   	 -86.47		
 -9.77   	  0.00   	 75.81   	 -81.38		
 -9.46   	 -3.97   	 75.48   	 -81.38		
-10.07   	 -7.32   	 75.16   	 -81.38		
-10.99   	 -7.93   	 74.83   	 -81.38		
-11.60   	 -5.49   	 74.51   	 -81.38		
-12.51   	 -1.53   	 74.18   	 -81.38		
-13.43   	  1.53   	 73.86   	 -76.30		
-14.65   	  1.53   	 73.55   	 -76.30		
-15.56   	 -0.61   	 73.24   	 -81.38		
-16.17   	 -3.36   	 72.92   	 -76.30		
-15.87   	 -5.49   	 72.61   	 -76.30		
-14.65   	 -5.80   	 72.31   	 -76.30		
-11.90   	 -4.88   	 72.00   	 -76.30		
 -8.54   	 -2.75   	 71.70   	 -71.21		
 -6.41   	 -0.31   	 71.41   	 -76.30		
 -6.71   	  2.44   	 71.11   	 -76.30		
 -8.24   	  5.19   	 70.80   	 -76.30		
 -9.77   	  7.32   	 70.50   	 -71.21		
-10.99   	  8.54   	 70.21   	 -71.21		
-12.51   	  9.16   	 69.93   	 -76.30		
-14.65   	  9.16   	 69.62   	 -71.21		
-16.17   	  7.93   	 69.34   	 -71.21		
-14.95   	  3.97   	 69.05   	 -76.30		
 -9.77   	 -2.75   	 68.75   	 -71.21		
 -2.44   	-10.99   	 68.46   	 -66.12		
  2.75   	-17.70   	 68.20   	 -71.21		
  4.58   	-20.14   	 67.91   	 -71.21		
  5.80   	-17.70   	 67.63   	 -71.21		
  9.77   	-12.21   	 67.34   	 -66.12		
 16.17   	 -6.71   	 67.08   	 -71.21		
 22.28   	 -2.14   	 66.80   	 -66.12		
 23.50   	  1.83   	 66.53   	 -66.12		
 20.45   	  8.24   	 66.27   	 -61.04		
 17.40   	 18.92   	 66.02   	 -66.12		
 18.31   	 33.26   	 65.76   	 -61.04		
 22.28   	 45.78   	 65.51   	 -55.95		
 25.02   	 50.96   	 65.29   	 -61.04		
 23.19   	 45.17   	 65.05   	 -55.95		
 17.70   	 30.52   	 64.82   	 -55.95		
 10.68   	 12.82   	 64.60   	 -55.95		
  5.49   	 -0.61   	 64.37   	 -50.86		
  3.36   	 -6.71   	 64.17   	 -50.86		
  3.36   	 -4.88   	 63.97   	 -50.86		
  3.97   	  1.22   	 63.76   	 -50.86		
  2.75   	  8.24   	 63.56   	 -50.86		
 -2.44   	 12.21   	 63.36   	 -45.78		
-10.68   	 10.07   	 63.17   	 -45.78		
-19.23   	  3.36   	 62.99   	 -45.78		
-25.02   	 -5.19   	 62.81   	 -40.69		
-28.08   	-11.90   	 62.64   	 -40.69		
-30.21   	-14.65   	 62.48   	 -35.61		
-33.26   	-16.48   	 62.34   	 -35.61		
-36.01   	-19.84   	 62.20   	 -30.52		
-37.54   	-25.33   	 62.08   	 -35.61		
-36.93   	-30.21   	 61.93   	 -30.52		
-35.10   	-29.91   	 61.81   	 -35.61		
-33.57   	-24.11   	 61.67   	 -30.52		
-31.74   	-15.87   	 61.55   	 -35.61		
-29.30   	 -9.77   	 61.40   	 -35.61		
-26.55   	 -9.77   	 61.26   	 -35.61		
-25.02   	-14.04   	 61.12   	 -30.52		
-25.63   	-18.62   	 61.00   	 -35.61		
-29.30   	-19.53   	 60.85   	 -35.61		
-33.26   	-15.87   	 60.71   	 -30.52		
-34.79   	-10.38   	 60.59   	 -30.52		
-31.13   	 -6.10   	 60.47   	 -30.52		
-22.58   	 -2.75   	 60.35   	 -30.52		
-11.90   	  3.97   	 60.22   	 -30.52		
  0.00   	 18.01   	 60.10   	 -30.52		
 16.48   	 41.20   	 59.98   	 -25.43		
 45.78   	 76.90   	 59.88   	 -30.52		
 98.57   	135.80   	 59.76   	 -25.43		
181.88   	235.29   	 59.65   	 -30.52		
292.05   	390.63   	 59.53   	 -25.43		
415.04   	594.79   	 59.43   	 -25.43		
529.17   	800.48   	 59.33   	 -50.86		
657.35   	913.09(R)	 59.12   	 -30.52		
648.80   	732.12   	 59.00   	 -25.43		
584.72   	434.27   	 58.90   	 -25.43		
472.72   	114.75   	 58.80   	 -30.52		
334.17   	-137.94   	 58.68   	 -30.52		
201.72   	-285.34   	 58.56   	 -30.52		
106.51   	-341.49   	 58.43   	 -30.52		
 57.98   	-343.32   	 58.31   	 -30.52		
 38.76   	-316.47   	 58.19   	 -25.43		
 22.28   	-266.11   	 58.09   	 -20.35		
 -5.19   	-193.48   	 58.01   	 -20.35		
-39.06   	-112.00   	 57.92   	 -15.26		
-65.31   	-46.39   	 57.86   	  -5.09		
-75.07   	-15.87   	 57.84(D)	   5.09		
-72.02   	-19.84   	 57.86   	  15.26		
-65.00   	-39.06   	 57.92   	  25.43		
-60.42   	-53.10   	 58.03   	  45.78		
-58.59   	-52.80   	 58.21   	  71.21		
-57.98   	-43.95   	 58.49   	  96.64		
-58.90   	-36.01   	 58.88   	 127.16		
-60.73   	-35.40   	 59.39   	 167.85		
-61.95   	-39.98   	 60.06   	 203.46		
-61.34   	-44.56   	 60.87   	 239.06		
-59.20   	-45.17   	 61.83   	 269.58		
-58.29   	-42.11   	 62.91   	 284.84		
-60.12   	-39.37   	 64.05   	 300.10		
-63.78   	-39.06   	 65.25   	 300.10		
-66.22   	-41.50   	 66.45   	 305.19		
-65.00   	-44.56   	 67.67   	 310.27		
-60.12   	-47.30   	 68.91   	 315.36		
-53.41   	-49.44   	 70.17   	 325.53		
-47.61   	-50.96   	 71.47   	 345.88		
-44.25   	-52.19   	 72.86   	 371.31		
-43.64   	-52.49   	 74.34   	 396.74		
-46.08   	-50.66   	 75.93   	 422.18		
-51.27   	-47.61   	 77.62   	 442.52		
-56.46   	-44.25   	 79.39   	 462.87		
-58.59   	-41.81   	 81.24   	 473.04		
-56.15   	-41.50   	 83.13   	 473.04		
-50.05   	-42.42   	 85.03   	 473.04		
-44.25   	-43.95   	 86.92   	 467.95		
-41.50   	-45.78   	 88.79   	 462.87		
-40.89   	-47.61   	 90.64   	 452.69		
-41.50   	-50.05   	 92.45   	 447.61		
-42.72   	-52.19   	 94.24   	 442.52		
-45.78   	-53.71   	 96.01   	 437.43		
-50.96   	-53.41   	 97.76   	 427.26		
-54.32   	-51.27   	 99.47   	 422.18		
-52.80   	-48.22   	101.16   	 412.00		
-44.86   	-46.08   	102.81   	 406.92		
-33.87   	-46.08   	104.43   	 391.66		
-26.25   	-47.61   	106.00   	 386.57		
-24.41   	-49.13   	107.55   	 371.31		
-28.38   	-49.44   	109.03   	 361.14		
-35.10   	-49.13   	110.48   	 356.05		
-40.59   	-48.22   	111.90   	 350.97		
-42.42   	-47.00   	113.31   	 340.79		
-39.98   	-45.47   	114.67   	 335.71		
-35.10   	-43.64   	116.01   	 330.62		
-30.21   	-41.50   	117.33   	 320.45		
-27.47   	-40.28   	118.62   	 310.27		
-26.55   	-39.37   	119.86   	 305.19		
-26.25   	-37.84   	121.08   	 295.01		
-24.72   	-34.18   	122.26   	 284.84		
-20.45   	-28.69   	123.40   	 274.67		
-15.87   	-22.89   	124.50   	 269.58		
-12.82   	-18.01   	125.57   	 259.41		
-13.12   	-14.95   	126.61   	 249.24		
-16.48   	-14.04   	127.61   	 244.15		
-20.14   	-14.04   	128.59   	 228.89		
-22.28   	-14.34   	129.50   	 218.72		
-22.89   	-14.34   	130.38   	 203.46		
-21.97   	-12.82   	131.19   	 188.20		
-21.36   	-10.07   	131.94   	 178.03		
-21.36   	 -7.32   	132.65   	 162.77		
-22.58   	 -4.88   	133.31   	 152.59		
-24.72   	 -3.05   	133.92   	 137.33		
-26.55   	 -1.83   	134.47   	 122.07		
-26.86   	  0.61   	134.95   	 106.82		
-24.72   	  4.27   	135.38   	  96.64		
-21.36   	  8.54   	135.77   	  81.38		
-19.23   	 12.21   	136.09   	  61.04		
-19.23   	 14.34   	136.34   	  50.86		
-21.06   	 15.87   	136.54   	  30.52		
-21.36   	 17.40   	136.66   	  20.35		
-19.53   	 20.75   	136.74(S)	   0.00		
-16.48   	 24.41   	136.74   	 -15.26		
-16.17   	 27.47   	136.68   	 -35.61		
-19.23   	 29.30   	136.54   	 -45.78		
-24.11   	 29.60   	136.36   	 -61.04		
-27.16   	 28.08   	136.11   	 -76.30		
-25.33   	 25.02   	135.81   	 -91.56		
-20.75   	 19.84   	135.44   	-106.82		
-16.48   	 13.43   	135.01   	-122.07		
-15.87   	  8.85   	134.53   	-142.42		
-18.92   	  7.63   	133.96   	-157.68		
-22.28   	  9.77   	133.33   	-178.03		
-23.50   	 11.90   	132.61   	-203.46		
-21.97   	 10.99   	131.80   	-218.72		
-20.45   	  6.41   	130.93   	-249.24		
-21.06   	  0.61   	129.93   	-269.58		
-23.19   	 -3.36   	128.85   	-300.10		
-25.33   	 -4.58   	127.65   	-325.53		
-26.25   	 -4.58   	126.35   	-356.05		
-26.25   	 -6.41   	124.92   	-371.31		
-25.94   	-10.68   	123.44   	-386.57		
-25.02   	-15.26   	121.89   	-391.66		
-23.50   	-18.01   	120.33   	-391.66		
-21.36   	-18.62   	118.76   	-381.48		
-21.06   	-19.53   	117.23   	-376.40		
-24.11   	-22.58   	115.73   	-366.22		
-28.69   	-27.47   	114.26   	-356.05		
-32.35   	-31.74   	112.84   	-356.05		
-32.35   	-33.57   	111.41   	-345.88		
-28.08   	-32.65   	110.03   	-345.88		
-21.67   	-30.82   	108.65   	-335.71		
-17.09   	-30.82   	107.30   	-330.62		
-16.17   	-33.26   	105.98   	-320.45		
-18.62   	-37.54   	104.70   	-305.19		
-22.89   	-40.89   	103.48   	-295.01		
-27.16   	-41.81   	102.30   	-279.75		
-29.30   	-40.59   	101.18   	-274.67		
-28.69   	-38.45   	100.08   	-264.50		
-24.41   	-36.32   	 99.02   	-259.41		
-18.31   	-34.48   	 97.99   	-259.41		
-13.12   	-32.96   	 96.95   	-249.24		
-11.90   	-31.13   	 95.95   	-249.24		
-14.34   	-29.30   	 94.95   	-249.24		
-18.01   	-28.08   	 93.96   	-239.06		
-18.01   	-27.77   	 93.00   	-233.98		
-14.04   	-28.08   	 92.06   	-233.98		
 -9.16   	-29.60   	 91.13   	-223.80		
 -8.24   	-30.82   	 90.23   	-223.80		
-12.51   	-31.13   	 89.34   	-208.54		
-19.23   	-29.91   	 88.50   	-208.54		
-23.19   	-26.86   	 87.67   	-198.37		
-20.75   	-23.50   	 86.88   	-188.20		
-13.73   	-21.67   	 86.12   	-183.11		
 -7.32   	-21.97   	 85.39   	-178.03		
 -4.27   	-22.89   	 84.68   	-167.85		
 -5.80   	-21.67   	 84.01   	-157.68		
-10.07   	-18.62   	 83.38   	-157.68		
-14.65   	-14.34   	 82.75   	-142.42		
-18.62   	-11.90   	 82.18   	-142.42		
-21.67   	-13.12   	 81.61   	-132.25		
-23.19   	-16.48   	 81.08   	-127.16		
-21.06   	-19.23   	 80.57   	-122.07		
-14.65   	-18.92   	 80.08   	-111.90		
 -6.71   	-16.17   	 79.63   	-111.90		
 -1.83   	-12.82   	 79.19   	-106.82		
 -3.05   	-11.90   	 78.76   	-101.73		
-10.38   	-14.04   	 78.35   	 -96.64		
-18.31   	-18.01   	 77.97   	 -96.64		
-21.67   	-21.36   	 77.58   	 -96.64		
-20.14   	-22.58   	 77.19   	 -91.56		
-16.48   	-21.36   	 76.83   	 -91.56		
-13.73   	-20.14   	 76.46   	 -86.47		
-13.43   	-20.45   	 76.11   	 -91.56		
-12.51   	-22.28   	 75.75   	 -86.47		
 -9.16   	-24.11   	 75.40   	 -86.47		
 -5.49   	-24.41   	 75.06   	 -86.47		
 -5.80   	-23.19   	 74.71   	 -86.47		
-10.68   	-21.36   	 74.36   	 -81.38		
-17.09   	-20.14   	 74.04   	 -76.30		
-19.84   	-18.92   	 73.73   	 -81.38		
-17.70   	-17.70   	 73.41   	 -76.30		
-14.04   	-17.09   	 73.10   	 -81.38		
-13.12   	-18.01   	 72.78   	 -76.30		
-14.65   	-20.14   	 72.47   	 -76.30		
-14.65   	-21.06   	 72.17   	 -76.30		
-10.68   	-19.23   	 71.86   	 -76.30		
 -4.58   	-14.65   	 71.56   	 -76.30		
 -0.92   	 -9.16   	 71.25   	 -71.21		
 -3.97   	 -5.49   	 70.97   	 -76.30		
-11.29   	 -4.27   	 70.66   	 -71.21		
-17.70   	 -4.88   	 70.38   	 -71.21		
-18.62   	 -6.10   	 70.09   	 -71.21		
-13.12   	 -7.63   	 69.81   	 -76.30		
 -4.58   	 -9.77   	 69.50   	 -71.21		
  1.53   	-13.73   	 69.22   	 -71.21		
  2.75   	-20.75   	 68.93   	 -71.21		
  2.14   	-29.30   	 68.65   	 -71.21		
  3.66   	-34.79   	 68.36   	 -66.12		
  9.77   	-34.18   	 68.10   	 -71.21		
 19.23   	-26.86   	 67.81   	 -66.12		
 26.55   	-17.40   	 67.55   	 -66.12		
 28.08   	-11.29   	 67.28   	 -66.12		
 25.33   	 -9.46   	 67.02   	 -66.12		
 23.19   	 -7.93   	 66.75   	 -66.12		
 22.89   	  0.00   	 66.49   	 -61.04		
 23.80   	 14.65   	 66.25   	 -66.12		
 22.58   	 29.91   	 65.98   	 -61.04		
 19.53   	 36.93   	 65.74   	 -66.12		
 18.62   	 30.21   	 65.47   	 -61.04		
 20.75   	 12.82   	 65.23   	 -55.95		
 24.72   	 -7.93   	 65.00   	 -61.04		
 25.94   	-23.19   	 64.76   	 -55.95		
 22.58   	-28.38   	 64.54   	 -55.95		
 16.17   	-24.72   	 64.31   	 -55.95		
 10.38   	-16.17   	 64.09   	 -50.86		
  7.02   	 -8.85   	 63.89   	 -50.86		
  3.05   	 -8.85   	 63.68   	 -45.78		
 -4.88   	-16.78   	 63.50   	 -50.86		
-16.17   	-29.30   	 63.30   	 -40.69		
-27.16   	-39.98   	 63.13   	 -45.78		
-32.35   	-45.17   	 62.95   	 -40.69		
-29.60   	-44.86   	 62.79   	 -40.69		
-22.28   	-42.11   	 62.62   	 -35.61		
-17.09   	-41.20   	 62.48   	 -40.69		
-19.84   	-43.33   	 62.32   	 -35.61		
-28.69   	-46.69   	 62.18   	 -35.61		
-36.93   	-48.83   	 62.03   	 -35.61		
-38.76   	-49.74   	 61.89   	 -35.61		
-31.74   	-49.13   	 61.75   	 -35.61		
-21.36   	-48.22   	 61.61   	 -40.69		
-14.04   	-46.69   	 61.44   	 -35.61		
-14.34   	-43.64   	 61.30   	 -35.61		
-20.45   	-39.67   	 61.16   	 -30.52		
-27.47   	-35.71   	 61.04   	 -35.61		
-30.52   	-32.65   	 60.89   	 -30.52		
-28.08   	-29.30   	 60.77   	 -30.52		
